content	label
ماعليك منهم بس لا تمددها .. يلا انت وياها كل واحد على فراشه بسرعه ههههههههههههههههههههههههههههههههههههههههههههههههههههه #تمديد_الاجازه_للثلاثاء URL	Other
السلام عليكم ورحمة الله وبركاته انا مروقه في عز الظهر . مع السلامه	Other
كل تبن يالملحوس	Other
أنا من كثرمااعصابي انشدت راسي عورني ضغطي نرفع حسبيالله بروح انام اسلكلي.	Other
"وين انت يالي تلتفت كل ما ضقت ما عاد لك حتى مع الناس طاري\""	Other
الله عالالحاد فزت بالدخان الثاني	Other
يخرب بيت القوه . . BY: USER URL …	Hijazi
خلاص هاردلك ارسنال	Hijazi
USER ، االله يحقق مُرادك ، آمين وياك ..	Other
طمنوني كيف مستوى اوراوا ، وش اللي ينافسون على الهبوط في دوريهم	Hijazi
شوفي لي وحده	Hijazi
بالضبط الله يحفظها ويسعدها ويتمملها على خير	Other
ياحبيبنا يابلديات هههههههه	Other
USER كيف الطريقه - اول كانت شغاله تمام بس الان لا	Other
وصادفتك واثاريني انا من وقتها مُلهَم!	Other
اففف الحماس لبكره مليوننن	Other
USER متعودين الملكيين على تصرفات الملوك ..	Other
يارب يتحرك ضميري واذاكر تعبت	Other
خلوا سعيد يتهنى بسعيده	Other
كالعاده نامي ترا كثر السهر مايجيبه.	Other
ما ناقصني غيرك بهالجو	Other
لك دعائي لك عيوني و العمر	Other
كنت اتعمد النظره عشان احظى بنظراتك'	Other
#Rabeh2019 ياساتر ع التوووتر من فين ابدا URL	Hijazi
يشيخه الله يجعني فدا كم احبك الله يخليك لي يارب	Other
هذي يدين البرد ولاّ يدينك !	Other
"المشكلة إنك ما تقدر تطلب من الناس إنهم يسألوا عنك.\""	Other
اخواني يوم نزلت اول حلقه منgot URL	Other
مشتاق اكل مثل اول.	Other
رايحين بإذن خارج السعودية قريباً	Hijazi
خل احساسك مكانه	Other
USER هلا ابوريما ،، ياخوك وش ذا البرد اللي رجع فجأه	Other
ليته من قلة النوم، انا اكثر واحد ينام	Other
قبل سنوات اليوم عطهم جوال بس	Other
الله يتمم لك ياحلوه	Other
USER وين تجيني التغريده ؟؟؟	Other
مدري صحيح او لا URL	Other
اي والله مانبي يجينا الدور URL …	Other
سوسو البقره كيف السهره URL …	Other
ظروف الوقت تجبرني على الراحة و شاريها.	Other
أجرنا أجرك عزيزي مشكور وما قصرت	Other
USER طيب مااشوفكم تذكرون منطقة لاليلي في السكن رغم انها منطقة فنادقها جيده	Other
بإذن الله الايام الجايه على المنوال	Other
USER وانا ولد خالتي	Other
- متى العناد يصير حلو ؟ لما تعاندين شخص تحبينه وينقهر.	Hijazi
بارك الله فيكم...سامي الجابر راح يرجع يلعب لكم ؟	Hijazi
URL مُش مجرد مسرحية أطفال، الكلمات دروووس	Hijazi
أكره حيرة إلـ وين أروح أو مين أكلم.	Other
وش دوامك عاد لقافه	Other
مااااشششاءااللله اذا ماكان عندي ازق بنت عمه.	Other
برضو كل زق	Other
بعمركم ما تمنّيتوا يكون حق التملّك للبشر حق مفتوح؟ اكثر قانون اتمنى يُتاح لي.	Hijazi
بعض القصيد تقول عطرٍ على جرح خفو ترا فـ أرواحنا . . . ما كفاها !	Other
غيابك يشبه وصالك ... وصلك طول الغيبة	Hijazi
لكل فريق قدر فريقك وهمي كله وعشان كذا خصصنا له وهمي للوهميين	Other
#اي_نوع_من_الهدايا_تفضل وش فيها لو كانت كفرات للسياره	Other
عادي بحط صورتي	Other
URL … رابط للي يبي يسأل للفيزيا ( اقروا الموجود قبل تحطون سؤالكم )	Other
من سمحلك تحط اسطورتنا رياكشن يا دب	Other
تسلم يالامير ربي يسعدك	Other
ياطيب راسك وساسك يابو عبدالله	Other
طبعا هذا بافتراض انه فيه دولة اسمها إسرائيل لان اي واحد معترف بوجودها ينطبق عليه نفس الكلام	Other
هذا واحد من العيال ببلاستيشن	Other
يارجال ماعندك ماعند جدتي USER	Other
قمة القهر لما يجيك طفل ضيف ويطيح فيك ضرب وتشويت وانت تطالع أهله وتبتسم وتقول : يحليله ، الله يخليه لكم وانت ودك تمسكه وتنتفه تنتيف =))	Hijazi
أنتي ما تحسين وراك درجات اخر سنة شفيك كذا قومي ذاكري تحركي شوفي لك حل أنا : URL	Other
ذيلها ياصل عرقوبها بالطول	Other
USER انا مادري والله اشوف وجهها ولا غيرره	Other
والله عيب يابنت حرب	Other
ما اتعرفت ع احد عشان اسحب	Other
‏ ‏ ☇ ‏ ‏ ‏ الجو يدفعني لـكل شي / نآسيھ ! من روعتھ آمشي و آسوُلف مسبّھ ولوُ : مرني وآحد آنا ( ما ادآنيھ ) يمكن مع ھآلجو آنسى و آحبه	Other
سعيد المولد ، اتوقع رؤية المملكه ٢٠٣٠ بتفشل بسبب تواجده	Other
ماهكذا تورد الابل . جا يكحلها عماها.	Other
من أجمل إلى أجمل ماشاء الله الله يطول بعمرك	Other
ايش قصته؟ خنتابعه معاك	Other
شوف اذا بتدخل تخصص حلو وتقدر تشد حيلك وتجيب معدل حلو ادخل جامعه اما اذا منت واثق من امكانياتك لا تدخل بتضيع ٤ سنوات على الفاضي	Other
دنيا انا حلاوة بنص ماتجيني URL	Hijazi
ضمني حتى اقول اني اكتفييت واسحب ايديني وعيد اللي حصل أنت نهر عذب منه ما ارتويت ضم قلبي وعوضه فقر الوصل !	Other
نيفيز اذا ما سجل اعطاك حل للتسجيل	Other
مين يفهمك غيري؟	Hijazi
والله انا على نفس موضوعي اي معلومه تفيدني عن الجنسية والقبول لعل الله يفرجها وتعطيني طاقة	Other
يارب يعدي الثلاثاء على خيييير	Other
حبيبي الأهبل الغَبي .. يحسّ إنه عن إحساسي بعيد وهو ما بقى مكان بداخلي ما زاره .	Other
انتصر عىيد الكوره في النهايه URL	Other
اخي الغالي محمد تجي هذه الحاله لنا كلنا والمطر ماحد يقدر يصبر عنه خذ اجازه وعود علينا	Other
#كله_من_السهلاوي الراتب خلص كله من السهلاوي	Other
ايش يصبرنا للموسم الثاني	Other
مسوي مقلب في اخوياه في ههههههههههههه URL	Other
فيه اذا استوردناك فتحنا السوق وكنت اول حمار مستورد	Other
ههههههههههههههههههههههه الدنيا بسييطه عند الاطفال URL …	Other
لا نامت الناس قمنا بالهوى نسري ناس تبوح المواجع ، وناس تخفيها	Other
ليش ماقلت النصر؟	Other
كإبرس منحاش من الدورية ويمشي ع الجنط واحترقت السيارة ونط منها URL …	Hijazi
مهما تقولون في زينه وفي شينه محدٍ يشوفه مثل ما أشوفه بعيني	Other
USER الحسيني قال جروس اعطاهم راحة يومين لكن السومة والفهمي حيتمرنو	Hijazi
يالله وين المترجمين	Other
مااخس منك الا هو طبلوا لبعض ايها المكروهون	Hijazi
يمه قلبي شايل عليها كرههه لو يقولوا اذبحيها بذبحها	Other
الدفاع بيموتني اذا كان ذا مستواهم في اسيا	Other
تريد ابجي صدق حلمان	Other
والله ياهي رفعة ضغط الليله #ببجي صاير بوت	Other
ماحبيت السنات وماادخله كثير	Other
يسعدك ربي يامطلق	Other
نعم الحمد لله قبل نص ساعه.	Other
الف شكر لك ذوق والشكر موصول للادارة ربي يسلمكم تسلمين ذوق	Other
USER والمفروض على ادارة نادي #الرائد قبل يعملون على اين يعسكر الفريق يجهزون الاعبين نفسياً قبل كل شيء الاعبين لا يحضرون اكيد فيه شيء	Other
ماقويت الصبر حبه تمكن فيه..،	Other
يابختك بأجرهم واهتمامك فيهم	Hijazi
لا تكفين بنموت يعني .	Other
#فلم_اعجبك امووووووووووت ع الأفلام الهنديه يربي ادامان استغفر الله .	Other
برت؛ احب تفكيرها وكلامها	Other
الحكم !!!!!!! لمسة يد واضحةة يارجل !	Other
شخصين احمد ومحمد قال احمد لمحمد عطني ريال يصير معي ضعف الي عندك قال محمد عطني انت ريال يصير معي قد الي عندك فكم مع كل منهما؟؟؟؟	Other
هذا اللي مايجمع غياباته اول الترم	Other
هو فيه مثلك ياللي الحسن ظلك ،ليه العطر ؟! وانتي انفاسك دخون..وليه الكحل؟!وانتي ماغيرك عُيون ..وليه تفكيرك يكون انك تكوني دايم اجمل؟!انتي اجمل من جمالك من دلالك من خيالك..	Other
